u,ux,uy,uz,u2x,u2y,u2z,v,vx,vy,vz,v2x,v2y,v2z,w,wx,wy,wz,w2x,w2y,w2z,p,px,py,pz,uux,vuy,wuz,uvx,vvy,wvz,uwx,vwy,wwz
19.246240615844727,-0.0001668834686279297,0.00010365486145019531,0,-3.4618377685546874e-08,-1.3141632080078126e-07,0,0.6387880444526672,-0.00010375097393989563,0.00029729634523391725,0.0022440418601036073,-3.176778554916382e-08,1.1461377143859864e-07,-8.760994672775268e-06,0.29073572158813477,0.000144181028008461,9.456060826778411e-05,0.00031789809465408323,5.379989743232727e-08,6.0439333319664e-07,-1.5323281288146974e-06,82082.421875,0.02671875,-5.859375e-05,0,-0.0032118793920199095,6.621348624378242e-05,0.0,-0.001996816208575467,0.00018990935099489904,0.0006524231294712024,0.0027749427572906884,6.040418603763253e-05,9.242433194074806e-05
19.26434326171875,-0.0001311969757080078,8.177280426025391e-05,0,-6.971359252929687e-08,-8.740425109863281e-08,0,0.7005395889282227,-9.062334895133972e-05,0.000318664014339447,0.0021684813499450685,-4.097074270248413e-08,9.906291961669921e-08,-9.831047058105469e-06,0.3217357099056244,0.0001069263368844986,0.00019317805767059325,0.000351029634475708,-4.0820986032485964e-08,3.817811608314514e-07,-4.620611667633057e-07,82082.6953125,0.02498046875,0.00177734375,0,-0.002527423574938439,5.728508668198629e-05,0.0,-0.0017457993017251283,0.00022323675761157347,0.0006976778865416833,0.0020598656574611594,0.0001353288771105099,0.00011293876864595377
19.278949737548828,-9.572982788085937e-05,6.795883178710938e-05,0,-6.971359252929687e-08,-5.07354736328125e-08,0,0.766253650188446,-7.013186812400818e-05,0.00031742259860038756,0.0021994900703430176,-4.096478223800659e-08,-1.114770770072937e-07,-1.160895824432373e-05,0.36800694465637207,0.00012726083397865295,0.00025630928575992584,0.0002448005974292755,-4.083216190338135e-08,2.495311200618744e-07,1.8690973520278932e-06,82083.1328125,0.02443359375,0.00173828125,0,-0.0018455705400992881,5.207370291941516e-05,0.0,-0.0013520687605631566,0.0002432262248298489,0.0008094276205889627,0.002453455221832996,0.00019639792579073667,9.008831991000221e-05
19.291526794433594,-7.664203643798828e-05,6.172657012939453e-05,0,-1.3399124145507812e-08,-1.1587142944335937e-08,0,0.8275086283683777,-4.880577325820923e-05,0.00029971346259117127,0.002166420519351959,-2.3961067199707033e-08,-6.561428308486938e-08,-1.1480587720870972e-05,0.4242594242095947,0.0001187935471534729,0.00029332004487514496,0.0003302447497844696,-1.2150406837463379e-08,1.2057647109031676e-07,4.943162202835083e-07,82083.390625,0.0291015625,0.00021484375,0,-0.0014785418995234066,5.107926938165974e-05,0.0,-0.000941537882533794,0.0002480154763323572,0.0009191243221361134,0.002291708897917033,0.0002427248680075822,0.00014010944739180074
19.303640365600586,-6.556510925292969e-05,5.306243896484375e-05,0,-3.185272216796875e-08,-7.505416870117188e-08,0,0.8861390352249146,-3.750070929527283e-05,0.00028976723551750184,0.0021024638414382933,-1.649409532546997e-08,-3.384798765182495e-08,-1.0302340984344483e-05,0.48533496260643005,0.00012080885469913483,0.0002807171642780304,0.0005202443897724152,-3.362223505973816e-08,-2.466052770614624e-07,-3.0878156423568724e-06,82083.21875,0.03994140625,-0.1300390625,0,-0.001265645289549866,4.702069847098756e-05,0.0,-0.0007239002056908817,0.0002567740585212697,0.0010203992098658254,0.0023320506840921952,0.0002487544371244077,0.00025249279145640014
19.31275177001953,-2.323627471923828e-05,3.398418426513672e-05,0,-8.111000061035156e-08,-1.1572837829589844e-07,0,0.9434155225753784,-4.724025726318359e-05,0.0002905935049057007,0.0020272380113601687,2.6389956474304198e-08,4.211068153381348e-08,-1.0022175312042237e-05,0.5365462899208069,0.00013473540544509888,0.00025183327496051787,0.0004130688309669495,-2.707242965698242e-08,-4.223361611366272e-08,-2.585113048553467e-07,82031.375,-0.07720703125,-0.2498828125,0,-0.00044875640571262915,3.206120695779191e-05,0.0,-0.0009123393620757269,0.0002741504232876224,0.001087707033781733,0.0026021114399941325,0.00023758342069874592,0.00022163054873724166
19.31723403930664,2.4442672729492187e-05,-3.5047531127929686e-06,0,-1.1539459228515625e-08,-2.5916099548339843e-07,0,1.0023764371871948,-5.6852251291275024e-05,0.00030573040246963503,0.0019378280639648438,-5.210787057876587e-08,1.0925829410552979e-07,-9.53209400177002e-06,0.5860682725906372,0.0001356346905231476,0.00024519339203834536,0.0003594428300857544,1.2703239917755127e-08,-2.4165213108062743e-08,1.576387882232666e-06,81983.265625,-0.2285546875,-0.1920703125,0,0.00047216482966177864,-3.5130819384221466e-06,0.0,-0.0010982282438550329,0.00030645695156731993,0.001135699546025535,0.0026200870606845686,0.0002457760787332397,0.00021065803852344798
19.311349868774414,2.9797554016113282e-05,-6.0744285583496094e-05,0,-1.1587142944335937e-08,-3.1323432922363283e-07,0,1.0657076835632324,-2.5967955589294435e-05,0.0003944024443626404,0.001804797649383545,-5.1575899124145505e-08,7.774621248245239e-07,-7.838225364685059e-06,0.634623646736145,0.00011554494500160218,0.00018698230385780335,0.0006133922934532165,1.300424337387085e-08,-5.579456686973572e-07,-3.1064212322235108e-06,81954.546875,-0.15669921875,0.009765625,0,0.0005754309908388677,-6.473565187889107e-05,0.0,-0.0005014762757616608,0.00042031771537338615,0.0011453672658726078,0.002231328858494237,0.00019926847791161607,0.00038927325415112786
19.292936325073242,3.214836120605469e-05,-0.00010114669799804688,0,2.5463104248046876e-08,-9.0789794921875e-08,0,1.160137414932251,-3.7472248077392575e-05,0.00049509197473526,0.0016886398196220398,-3.851056098937988e-08,2.2943317890167237e-07,-8.845943212509156e-06,0.6608611941337585,0.00013278931379318238,0.00011211365461349487,0.0006999662518501282,-2.2649765014648438e-08,-1.9074082374572754e-07,-8.010923862457275e-07,81987.171875,-0.07744140625,0.16935546875,0,0.0006202362857038679,-0.00011734406874438718,0.0,-0.0007229496961144832,0.0005743747237230678,0.0011159565276572358,0.0025618957756620374,0.00013006724544190718,0.0004625805330510069
19.270891189575195,2.208709716796875e-05,-9.754657745361328e-05,0,-4.749298095703125e-08,1.2679100036621095e-07,0,1.2637444734573364,-1.260995864868164e-05,0.00048655956983566283,0.001585252285003662,-6.437301635742188e-10,-3.1475722789764406e-07,-1.0275006294250488e-05,0.679469108581543,0.00011831894516944885,0.00011717930436134339,0.0007165691256523132,-1.4360249042510986e-08,2.4139732122421264e-07,1.7796814441680908e-06,82022.2890625,0.06146484375,0.002734375,0,0.00042563804621750025,-0.0001232739481616818,0.0,-0.00024300514102378656,0.0006148869673875978,0.0010771299569682924,0.0022801115180257625,0.00014808469829022286,0.0004868865850440329
19.253917694091797,5.883216857910156e-05,-0.00012085437774658203,0,-4.57763671875e-08,-3.5986900329589846e-07,0,1.3547612428665161,-1.9890666007995604e-05,0.0004670780897140503,0.0014913183450698851,5.334615707397461e-09,1.1994242668151857e-07,-9.405791759490967e-06,0.7077329158782959,0.00010844439268112183,7.662400603294372e-05,0.0007536271214485168,-3.2356381416320804e-08,-6.469503045082092e-07,-4.055899381637573e-06,81988.265625,-0.1803515625,-0.15875,0,0.001132749731586955,-0.0001637288270018189,0.0,-0.0003829732461986168,0.0006327792933367249,0.0010554550808591044,0.0020879794110680904,0.00010380723364660226,0.0005333667201477255
19.222549438476562,9.49716567993164e-05,-0.0001806974411010742,0,-1.1777877807617187e-08,-2.385616302490234e-07,0,1.4505757093429565,-3.471165895462036e-05,0.0004809170961380005,0.0014045298099517821,7.942318916320801e-09,1.8447637557983398e-08,-1.0450410842895508e-05,0.7101187109947205,0.00011875525116920471,5.808368325233459e-05,0.0006794849038124084,-2.2052228450775146e-08,4.615470767021179e-07,8.852183818817138e-07,81958.7890625,-0.33318359375,-0.1067578125,0,0.0018255973680788883,-0.00026211531880164783,0.0,-0.0006672465803467276,0.0006976066578655349,0.0009973828981966193,0.002282778686678739,8.425478003500685e-05,0.00048251494403563907
19.181638717651367,0.00011270523071289063,-0.00021440982818603515,0,3.01361083984375e-08,-9.856224060058594e-08,0,1.5471280813217163,-3.240317106246948e-05,0.00048750847578048705,0.0013752669095993043,-1.5798211097717286e-08,4.7466158866882324e-08,-1.0278666019439697e-05,0.7309663891792297,0.00010240361094474792,0.00010459065437316895,0.0007295286655426025,-2.4352967739105226e-08,3.522634506225586e-09,7.168054580688476e-08,81945.5625,-0.42521484375,-0.00919921875,0,0.0021618710171242127,-0.0003317194660979794,0.0,-0.000621545920626545,0.0007542380527623394,0.0010052738870674816,0.001964269068525084,0.00016181513842454366,0.0005332609344544181
19.13678550720215,0.0001002645492553711,-0.0002194356918334961,0,6.842613220214843e-08,4.830360412597656e-08,0,1.6455790996551514,-1.8362998962402343e-05,0.0004919034242630005,0.0013342660665512085,-2.8324127197265626e-08,-3.5166740417480467e-09,-9.565484523773194e-06,0.751954972743988,0.00010712921619415283,4.057541489601135e-05,0.0007565930485725403,-3.038942813873291e-08,-6.436750292778015e-07,-1.819354295730591e-06,81955.109375,-0.4041796875,0.0841015625,0,0.0019187411730763415,-0.00036109878819956976,0.0,-0.00035140877241246927,0.0008094659940159943,0.0010033080037067422,0.0020501088318621895,6.677005471271258e-05,0.0005689239052176553
19.09386444091797,6.17837905883789e-05,-0.00021477699279785157,0,7.367134094238281e-08,-1.71661376953125e-09,0,1.7438894510269165,6.5112113952636716e-06,0.0004465779662132263,0.0012142622470855712,-1.5419721603393554e-08,-4.4973790645599365e-07,-9.08501148223877e-06,0.7471965551376343,9.899541735649109e-05,-5.866587162017822e-05,0.000624164640903473,-4.9592554569244386e-08,-3.4873783588409426e-07,6.952106952667237e-07,81979.203125,-0.20728515625,-0.024609375,0,0.0011796913221405702,-0.0003745473320634574,0.0,0.00012432418772732488,0.0007787826043403001,0.0009072925680560217,0.0018902050792769388,-0.00010230679465372816,0.00046637366952179354
19.050874710083008,1.2121200561523438e-05,-0.00023650646209716797,0,4.730224609375e-08,-2.1557807922363281e-07,0,1.824210286140442,1.3519227504730224e-05,0.0004513084888458252,0.001127476692199707,-9.462237358093262e-09,4.970431327819824e-07,-6.252694129943848e-06,0.7284886240959167,9.708896279335022e-05,-0.00013626039028167726,0.0006827756762504578,-5.1753222942352296e-08,-4.27207350730896e-07,-2.491039037704468e-06,81945.265625,-0.02458984375,0.02908203125,0,0.00023091947323337081,-0.0004314375208963384,0.0,0.00025755310936972366,0.0008232815875750532,0.0008213539442007799,0.0018496296659080258,-0.00024856760554534677,0.0004973943129578551
18.9992618560791,-3.662586212158203e-05,-0.00024055004119873048,0,2.570152282714844e-08,1.7514228820800782e-07,0,1.9244128465652466,1.7372965812683107e-05,0.0004714694619178772,0.001010885238647461,-1.844167709350586e-08,-2.954334020614624e-07,-7.436490058898926e-06,0.6926923990249634,8.499354124069213e-05,-0.00012197524309158325,0.0006424036622047425,-5.275309085845947e-08,5.700588226318359e-07,3.765881061553955e-07,81990.8359375,0.14244140625,0.18083984375,0,-0.0006958643451525859,-0.0004629175895246363,0.0,0.00033007352669187643,0.0009073018892779671,0.0007002325210976323,0.001614814546107368,-0.00023473072476836164,0.0004449881339150253
18.954654693603516,-4.886150360107422e-05,-0.0002173757553100586,0,2.2840499877929687e-08,5.660057067871094e-08,0,2.0127980709075928,2.406477928161621e-05,0.00042062073945999147,0.0009298700094223022,-1.5687942504882812e-08,-2.1305382251739503e-07,-8.10927152633667e-06,0.6796985268592834,7.131099700927735e-05,-7.217317819595337e-05,0.0005540761351585388,-5.303919315338135e-08,-7.20381736755371e-08,-1.1656343936920166e-06,82017.6015625,0.10783203125,0.0516796875,0,-0.0009261529285686265,-0.00043753350095016686,0.0,0.00045613958156081935,0.000846624612968796,0.0006320312755749668,0.0013516753241674452,-0.00014527003384408487,0.000376604732835144
18.912311553955078,-3.56292724609375e-05,-0.0002138185501098633,0,4.5013427734375e-08,-2.1028518676757813e-08,0,2.092661142349243,2.019226551055908e-05,0.0003834831714630127,0.0008641189336776734,-1.9186735153198243e-08,-1.5832185745239259e-07,-9.485280513763427e-06,0.663823127746582,6.812810897827148e-05,-8.112117648124695e-05,0.00045509636402130127,-5.331635475158691e-08,-1.7441809177398683e-08,-2.5647878646850586e-07,82011.5078125,-0.06634765625,-0.02828125,0,-0.0006738319012220017,-0.00044744977132836543,0.0,0.00038188241631587517,0.0008025003316654988,0.0005736221332989544,0.0012884600225788745,-0.0001697591338439608,0.00030210349179071727
18.86912727355957,-3.1523704528808593e-05,-0.0002202272415161133,0,6.728172302246094e-08,-4.305839538574219e-08,0,2.166191339492798,1.7812252044677733e-05,0.0003589129447937012,0.0007982563972473145,-2.9981136322021485e-08,-8.738040924072265e-08,-1.0343599319458008e-05,0.6472500562667847,6.843626499176026e-05,-8.905172348022461e-05,0.0004066219925880432,-5.086660385131836e-08,-6.186366081237793e-08,-3.885090351104736e-07,82006.2890625,-0.18109375,0.02720703125,0,-0.0005948247928881756,-0.00047705434329259333,0.0,0.0003361016508597458,0.0007774741126439722,0.0005166714980336452,0.0012913325942565735,-0.00019290307216977,0.0002631861075819231
18.824220657348633,-5.200862884521484e-05,-0.00023048877716064453,0,6.823539733886719e-08,-5.955696105957031e-08,0,2.2362263202667236,2.2506117820739745e-05,0.00034873902797698974,0.0007208645343780518,-3.169178962707519e-08,-1.4358758926391602e-08,-1.0330700874328614e-05,0.6282024383544922,6.443500518798828e-05,-0.00011569783091545106,0.0003839892148971558,-4.606544971466065e-08,-2.0459741353988647e-07,-1.2624144554138184e-06,82022.390625,-0.172421875,0.108046875,0,-0.000979021905468471,-0.000515425070012725,0.0,0.0004236601279978913,0.0007798593932663777,0.0004528488582195678,0.0012129387557160954,-0.0002587265346909007,0.00024122296110022035
18.776931762695312,-8.696079254150391e-05,-0.00024363517761230469,0,5.383491516113281e-08,-7.190704345703125e-08,0,2.3056869506835938,2.6665925979614258e-05,0.00033673107624053954,0.0006331729888916015,-3.067255020141601e-08,-1.0572075843811035e-07,-1.0691499710083008e-05,0.6009709239006042,5.413874983787537e-05,-9.330987930297852e-05,0.0003254961967468262,-4.917234182357788e-08,4.284769296646118e-07,7.718682289123535e-07,82049.5078125,-0.1108984375,0.11767578125,0,-0.0016328568675817224,-0.0005617464497481706,0.0,0.0005007042725083011,0.0007763964483774544,0.00038051855612309277,0.0010165596114234178,-0.00021514337107873872,0.000195613750085073
18.72676658630371,-0.00011453151702880859,-0.0002535867691040039,0,4.525184631347656e-08,-2.7608871459960938e-08,0,2.3709187507629395,2.0857453346252442e-05,0.0003094273805618286,0.0005684328079223632,-3.864169120788574e-08,-1.6731619834899903e-07,-1.1539411544799804e-05,0.5908784866333008,3.052756190299988e-05,-7.462099194526672e-05,0.000274086594581604,-6.834715604782105e-08,-2.415880560874939e-07,-2.1659016609191895e-06,82069.4609375,-0.0269921875,0.06087890625,0,-0.0021448049861737674,-0.0006012336258140749,0.0,0.00039059266039998875,0.0007336271785734993,0.00033587471729788375,0.0005716825262064162,-0.00017692030900356314,0.00016195187221285323
18.67549705505371,-0.00013953685760498047,-0.00026706695556640627,0,3.008842468261719e-08,-1.071929931640625e-07,0,2.429457902908325,1.6492605209350585e-05,0.0002871936559677124,0.0004703986644744873,-3.24249267578125e-08,-5.502104759216309e-08,-1.2070727348327637e-05,0.5711225271224976,3.4059137105941774e-05,-6.373882293701171e-05,0.00020621001720428467,-5.78954815864563e-08,3.5040974617004393e-07,8.011698722839355e-07,82073.859375,-0.0243359375,0.02267578125,0,-0.002605920173273262,-0.0006488279258064722,0.0,0.0003080076000173903,0.0006977248971558937,0.000268655274009717,0.0006360713147196862,-0.00015485078710639753,0.00011777118614368476
18.61993980407715,-0.0001612234115600586,-0.0002667427062988281,0,1.6641616821289063e-08,1.1043548583984375e-07,0,2.4857962131500244,9.795427322387696e-06,0.00028282225131988527,0.0004524540901184082,-4.315376281738281e-08,1.1307001113891602e-08,-1.307520866394043e-05,0.5653829574584961,3.541827201843262e-05,-7.233276963233948e-05,0.0001664113998413086,-6.972253322601319e-08,-4.3634921312332156e-07,-6.069660186767578e-07,82078.53125,-0.010546875,0.01001953125,0,-0.003001970218256247,-0.0006630680092030161,0.0,0.0001823902670980715,0.0007030384813255353,0.00025580983158533853,0.0006594860929476454,-0.00017980452483872255,9.408616939708736e-05
18.56879997253418,-0.00017968654632568359,-0.00025952816009521484,0,7.867813110351563e-09,-3.8290023803710936e-08,0,2.5425868034362793,7.547140121459961e-06,0.00028933823108673095,0.0004583752155303955,-4.630088806152344e-08,5.385279655456543e-08,-1.3203930854797364e-05,0.5421894192695618,4.5011639595031736e-05,-0.00011958330869674683,0.00017556875944137572,-4.806220531463623e-08,-3.6156177520751955e-08,5.212247371673584e-07,82077.8671875,-0.0255078125,-0.00439453125,0,-0.003336563536477115,-0.0006598728749781912,0.0,0.00014014133528007734,0.0007356675680907187,0.0002485261919159854,0.0008358121320759437,-0.0003040509426035953,9.519152372339689e-05
18.516128540039062,-0.00019201278686523438,-0.0002666807174682617,0,1.3637542724609375e-08,-3.323554992675781e-08,0,2.601531505584717,1.4199614524841308e-05,0.00027849018573760986,0.0004885208606719971,-3.948807716369629e-08,-1.6233325004577637e-07,-1.4165568351745606e-05,0.5175496339797974,4.178285598754883e-05,-9.515836834907532e-05,0.0001363152265548706,-4.616379737854004e-08,2.80405580997467e-07,3.638267517089844e-07,82076.7734375,-0.03818359375,0.0008984375,0,-0.0035553334429278037,-0.0006937782884256194,0.0,0.00026292188776096733,0.0007245009921925316,0.00025283379263228766,0.0007736567322353949,-0.000247557493280155,7.054989560934643e-05
18.462127685546875,-0.0002091503143310547,-0.00026164531707763674,0,9.5367431640625e-11,8.358955383300782e-08,0,2.6539828777313232,2.470254898071289e-05,0.00023353755474090577,0.000511385202407837,-2.752542495727539e-08,-2.8719305992126464e-07,-1.5364336967468262e-05,0.5041260719299316,3.218844532966614e-05,-3.25833261013031e-05,2.497285604476929e-05,-5.2873790264129636e-08,3.453448414802551e-07,1.8468499183654785e-07,82078.2265625,-0.03130859375,0.00796875,0,-0.003861359808652196,-0.0006944021915626309,0.0,0.0004560616134403972,0.0006198046715896055,0.0002578026133329559,0.0005942671876755412,-8.647558957239454e-05,1.258946782272119e-05
18.411470413208008,-0.00022836685180664063,-0.00023637294769287108,0,-1.18255615234375e-08,1.6913414001464844e-07,0,2.694946527481079,3.312826156616211e-05,0.00018574059009552002,0.0005071985721588134,-1.9979476928710937e-08,-1.9077658653259277e-07,-1.628744602203369e-05,0.5045163035392761,3.123536705970764e-05,1.157805323600769e-05,-8.363768458366394e-05,-6.321519613265991e-08,9.626895189285278e-08,3.6065876483917234e-07,82079.9609375,-0.01927734375,0.0008203125,0,-0.004204569535395422,-0.0006370124545753697,0.0,0.0006099400076664096,0.0005005609582902082,0.00025588994878596334,0.0005750890364654992,3.1202234363369996e-05,-4.219657546273403e-05
18.367578506469727,-0.00024126529693603517,-0.00020307540893554687,0,-3.4809112548828125e-09,1.6384124755859376e-07,0,2.7282791137695312,3.432333469390869e-05,0.00016335368156433105,0.00047912001609802247,-1.1998414993286133e-08,-3.3092498779296877e-08,-1.7084860801696776e-05,0.5087572932243347,3.837838768959046e-05,-2.301529049873352e-05,-0.00010652035474777222,-6.879419088363647e-08,-4.422023892402649e-07,-3.8420557975769043e-07,82078.5546875,-0.019453125,-0.008984375,0,-0.004431459282359356,-0.000554046396719059,0.0,0.000630436544594204,0.00044567443756932335,0.0002437558025196296,0.000704918048840284,-6.2792136365033e-05,-5.4193007354772506e-05
19.21217155456543,-0.00012773513793945312,0.00012651443481445312,0,4.261016845703125e-07,-3.824234008789062e-08,0,0.6174024939537048,-6.98341429233551e-05,0.0003133787214756012,0.00217177227139473,3.709360957145691e-07,7.58633017539978e-08,-9.029176831245423e-06,0.3206479251384735,0.0001371242105960846,6.131857633590699e-05,0.00034817948937416077,-1.243680715560913e-07,4.696458578109741e-07,-1.3492673635482787e-06,82087.8125,0.01552734375,0.0002734375,0,-0.0024540693836388526,7.811032757558678e-05,0.0,-0.0013416655342095396,0.00019348080419105964,0.0006963742726959899,0.002634453858256336,3.78582419554796e-05,0.00011164303084359783
19.236709594726562,-9.642124176025391e-05,0.00011559486389160156,0,4.174709320068359e-07,-7.0953369140625e-08,0,0.681595504283905,-5.607441067695618e-05,0.0003350137174129486,0.002046101093292236,3.8646012544631956e-07,1.404866576194763e-07,-1.0039961338043213e-05,0.3423045575618744,8.609570562839508e-05,0.0001799863576889038,0.00043451786041259766,-1.674853265285492e-07,7.170319557189941e-07,-6.228446960449219e-07,82087.7109375,0.01595703125,0.0005859375,0,-0.0018548274265049259,7.878893954682553e-05,0.0,-0.0010786871538880406,0.00022834384366210436,0.0007003897294662664,0.0016561980865265012,0.0001226778922331917,0.00014873744396126654
